Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA
2019-03-11,134.41025789770777,61.03692476133654,62.80876663060065,67.04881830048595,87.73594099894186,70.94806397616524,56.43459686928111,106.96197165794227,51.517239192933324,86.0061330783977,80.37602429153556,154.61883080201446,68.25109215894614,71.01642185939015,65.86896528857179,66.69685609115368,97.60964498000669,57.17786626975187,47.55126265925657,74.98424141753364,57.605186212067636,94.75133738524649,63.795822890981725,79.3909628695687,68.36010880684158,76.01180556354588,88.69123697730491,67.24085047995112,83.08789611637972,65.08593914281762,61.764395855096204,67.12898166828093,73.81254475179435,90.47732229053959,87.16595271684629,57.88566458700839,65.49431745696187,76.9341430800079,64.83000007092879,47.62400259589845,73.18829494621035,58.46205295904442,70.22216775315191,69.7765033711446,116.35192307747852,81.15548823884825,71.13365214194069,142.20942049658467,77.66123110160135,86.68612694651718,66.84461274212046,67.54756664113322,70.96330046223517,76.57359870901946
2019-03-18,117.7520583888072,60.43056824407852,81.86538365625375,64.41816602516093,88.1530051435055,81.69516983739472,60.24708698658248,92.71849342812892,45.54142704628693,85.03431797587616,76.25323233444615,159.01806621514825,78.9467282426762,79.26163321896523,68.15318934348427,57.882405099707725,71.47530427202031,46.61999841455712,47.86782667369185,68.2741279970097,61.72043404248117,82.87374180485445,60.89157076170528,79.37824640196153,67.06735812484432,56.54945427056572,92.55770028887586,54.831885445978614,81.17490109907264,67.04317969554756,57.55558262843881,60.39384860535321,63.50081850177325,89.28549142118408,86.0959007780139,58.71597852880103,87.53118781170375,87.28543406461189,58.85145475937909,53.21449529066681,67.53061278717789,52.8686639584305,70.28042888652679,65.27901414360666,98.03797296259772,83.54641493261391,61.754947885024826,188.2178550412139,49.68352192093018,82.34049534703277,81.55104942166798,45.29617489386934,90.03957391412433,74.99157696159267
2019-03-25,112.36876964196124,57.46553013568704,52.818181165927385,61.60409921038518,91.55541298459576,86.60453300626926,51.950646013285954,73.82827734995695,47.17882548317501,79.47352774675592,70.54158221285418,149.65341589238878,47.503395374519904,71.22295636096317,66.75581041858868,71.376327972856,70.48396450592617,53.12206730618598,45.220639691999786,60.91496774451194,54.301444528443135,70.49160440058894,68.69181567552623,75.09277093691725,60.28022479761459,52.54278357023809,83.6766332892425,52.52467029457896,66.38527930067679,57.55027953238314,59.07219273359768,51.484823471768024,59.343520221755774,86.83967582574356,80.15747168148003,53.47019312583017,56.548485287508704,92.54824715946836,60.48178935655638,38.50207539379095,54.20604108425255,49.85715293674864,72.44808952206508,59.20780517997189,89.65745999510902,69.56762277444344,63.010673966515334,230.57354355174752,50.83349274553674,83.10888312033777,73.531027445376,47.80088811877988,79.95113937198533,70.29024020029004
2019-04-01,117.88475467818512,52.894744718138114,54.3374133145505,64.26367739060301,93.0886426555285,80.0541092547112,61.452428725636146,80.28980517248547,56.852227595828225,80.45170134626574,75.6934064282959,146.30346673166363,49.64087448086014,77.36881776378561,56.071634601911285,58.744482314604845,68.25276301271246,58.43732115512087,43.44139692229838,65.87048889557701,48.386065133656174,60.55976469741723,73.8087454241742,74.25625054433881,51.98322886882435,49.43729584612141,78.97048456261544,53.11573310830962,69.17839695368157,54.73391484948474,51.852224186562935,49.85083532979443,61.67987998224419,91.05802054954941,76.93196415214216,46.359110100522784,52.03558814015867,85.36335000878414,56.9306667725571,52.822931782001746,55.07470660923506,52.622846107651796,72.5454057270038,57.10217745460693,88.00699273392229,80.1734425435793,63.32581689579155,157.51791341752443,61.54815620980664,84.29376899739424,58.10879200322214,43.09990409499673,96.66570736051649,68.88291015673501
2019-04-08,115.98615827517635,49.29243564421446,49.78542177900464,62.05274638647685,92.28758456757411,77.96873810173501,55.116792494766024,80.63618910061851,53.122163337040796,81.85268496330957,69.48728169415111,147.0939459434254,47.98195994344305,69.67777077713744,59.37323705592833,49.291983122795756,66.35482998747122,44.405464652311686,52.92506163283005,73.9590187382297,50.24925834107922,78.92019821174699,63.25650671699804,65.36010940049923,58.730471564042126,47.671337606995685,64.38375252559271,55.54461027273924,61.6132057525554,56.988960219994354,56.7105133683661,55.033305058450715,60.06741004725419,93.70447938554814,81.85436237778619,46.86007614640773,52.29496242120158,79.85315701014042,56.47270086270776,60.31774224604372,60.28510688327003,55.56225153086225,62.63015350122495,62.97169615966626,86.39873331874122,67.46789917309314,63.495992354851296,113.91540877978031,75.45562320930338,89.58488487152054,59.03620906563549,51.780982066620034,62.052652084168685,67.07879586287787
2019-04-15,111.6134699377913,48.362813932195046,45.063490219446116,60.31686888738114,88.79258605058189,72.60944198259638,48.42566649609794,88.26253360672419,46.760465502432936,78.26630809734606,68.82966820178778,163.0109375888949,49.92414328685688,70.33289101268542,62.865850144823206,44.075316023205055,66.77766016104981,43.246012106341134,54.197386206426536,65.79414142667923,46.86231190347284,58.38314079195881,55.95174881264214,63.239571239073,51.82866221905012,49.20795781686651,76.57122181852651,58.24307928954391,71.88336282896624,57.06595611213411,53.80656170329688,53.504346263656466,63.26223287662866,92.48433338546414,81.1215732800046,46.14211526942214,51.95712111981404,75.70180993328425,56.64225527924044,49.523455269588545,58.1185646738036,55.53809544791417,70.48035549325198,58.4775586247294,92.18834447961727,73.48221329177487,60.45653526326063,205.31418810020557,62.21461764347468,77.84071744427209,62.162313744253424,50.21757808544086,72.93351108526431,67.7421709709668
2019-04-22,142.88071387561192,41.24533209964569,51.75035068516882,62.742490199294814,84.13625067603473,74.47356112039436,43.99460720446157,74.66009142875316,49.18338718331584,83.42067608935812,68.71180249842108,170.07745132591418,48.36135001495988,67.56828133860438,59.149758704441844,43.64516721817671,68.74960680702347,41.66356405157017,52.39569806939061,57.33920411045517,53.550575520639974,54.91563989418609,57.92223466379317,60.167832330492814,49.85674323790537,52.47937425256679,56.661133930494366,53.68919002354446,58.88791521195054,51.45365703999229,72.68901030947606,62.07727475823578,63.57464231980146,88.54993548545046,84.634314754779,47.53746394159221,50.08776189257886,72.37349188739847,57.17610554582276,63.866137158381406,41.43692325696251,48.13272701734978,72.03478546491971,57.69346843477625,86.14423643519001,74.71993910061772,56.069092625180204,222.02346473907951,73.93972439322762,80.60262024634814,62.1204193544392,43.33460513906196,71.65763129360171,67.70206445963835
2019-04-29,140.26461240665932,51.003528049170846,49.65721596868179,65.44315735786206,84.94880791140841,76.69802752713673,46.855220377559405,75.55020625839066,44.43432455544932,83.44621094500081,65.62319780920606,169.040160502213,46.42620884393647,65.44751223573839,57.95151774382652,46.47029160918735,69.71679192249755,39.61288443962021,46.23396411249488,65.06304378809767,48.04237340553989,72.22039762654671,57.73292707317149,65.89661108655699,50.545383491298615,51.42251476215969,77.13171150341608,50.85716343208599,65.17719221776261,56.235094513690655,51.01690603743796,53.73718693679678,56.487198634861095,94.4419963352743,80.9180222903939,44.83339306144104,45.465852403913566,71.07977291799376,56.565126299083936,43.34803745455619,55.46927700922322,46.942485801073964,76.9433660110377,59.826544855988,82.86203982275863,72.12611830404894,56.66875324176898,140.8945473434895,71.86467157851058,82.17983865963322,57.19805884032749,49.58878436932744,65.70901561753547,66.06255183590268
2019-05-06,108.22397821987505,51.26232933228874,58.27361124808673,70.86368007699316,90.26996547579307,80.0777089181703,45.75726058851409,83.2374905952492,60.526106432162074,85.50894765048947,73.12910316867676,186.9365375401637,52.78460890256174,79.44561685095006,58.498499314114106,49.01038847231273,62.280964050995856,46.464169601464945,48.71535758881954,63.25382130175097,49.50476895402989,51.01442529499561,60.1307292625071,66.21808107742093,53.81393604767428,55.64930702275847,79.1222051066135,58.34689927732419,57.228748432582435,57.098934841346086,63.17903831563734,52.62696594089629,65.1308948907618,91.70083345686241,79.53611042999445,48.85721641260725,55.956493005269614,78.93919953686311,58.782651634659395,51.30010454757541,46.542378132863405,50.07958757487722,74.26322159462673,63.60177490844512,86.2964236259046,84.71405590344533,61.40687328277205,212.3193153644416,82.56014417626248,84.60263044959062,53.116202605045004,51.22771552429318,65.39389451395915,69.90154540517621
2019-05-13,127.21162232936742,53.457733959150374,55.43196630571793,71.30300797078459,89.95864028513897,89.65544882189262,50.822405637429334,81.94666779521167,46.259154467839956,86.96234620987732,72.28970901913641,166.6102202235079,54.711715367018684,66.93801004738121,60.88775918912816,52.71833114416753,70.10836087631743,51.094335017240574,55.50946293371212,63.82934878618062,50.05493406782522,48.13857583818509,61.86239387666336,61.72330761720136,54.20772292654316,56.38827308630935,78.03413564309005,55.47126890646114,68.5740048986988,65.64262124498683,50.22008591722628,53.25694339732746,70.71228166898047,90.25855060267908,77.62350174465416,48.892479598115656,54.525776350453434,76.43423685847874,61.9633897231229,55.3912079116058,65.896291896515,51.748257164166205,70.53143562167244,62.91012359831761,77.86912308216881,87.68751889460009,65.3953012478065,211.2228491943304,61.06237417145551,86.84230006744602,55.84195534692443,51.206335682707355,74.63137157939859,70.37598444928902
2019-05-20,112.24121615221416,52.74360376442839,61.6762352673843,74.00907715005252,91.24470976678744,87.76052815240331,56.23117393877157,81.27222627053226,49.33199410087162,87.19441129862041,74.14579266714546,179.11288221650352,54.50004144222511,77.5749745565136,63.67951231247217,49.87829213465115,78.86536135242001,53.408638020028974,58.27349182799581,67.52756442703846,54.42755537151824,65.07299410579354,61.572037183240596,71.11776067689563,61.30411826436129,56.83764821872461,67.47746524435502,57.813291467460616,65.68196572442668,65.78493137982247,54.16276611365927,53.6704222799873,73.37237739948966,90.32767415878668,82.0735561328537,52.00760437290256,59.60374315542836,74.30374398777715,63.858071930663996,45.283560101516684,62.931896803305044,52.1018027812565,87.41513071602337,65.91029800623807,92.36693127598987,86.29949417905891,66.14852271633967,133.08757924891847,72.03161798501286,86.37054572446138,61.19812524124239,59.40049885755909,76.74249153426334,71.47981036147912
2019-05-27,145.19932068781162,55.83139533470405,61.39102167499057,73.9746638639891,89.74306384095577,85.0236096705793,46.236697614327234,92.30557961336008,35.74214156510136,86.18759274974934,79.33556895163467,188.60718030072533,53.540544519876306,84.26953306785283,61.52219376501136,54.33845144903528,79.40463949356915,46.72267311235147,58.54577064957634,65.17682476381712,52.176530613717404,69.14511291408901,60.96479355485479,72.04443571230195,61.41147390425296,56.984705527239896,75.3529454879633,57.69334539097538,67.23068908617043,61.66442653992559,54.86299444700725,51.52674498838363,69.00448648703734,89.01620996933832,80.64366873361847,51.99311403317443,62.498427683268574,76.77168000568822,60.54866538267064,37.49171264571968,50.784578225724154,49.30708225828586,72.50249709814904,67.0633032821834,93.02398933920874,83.82518449173209,65.26145301013977,170.42626570027883,51.18502444525739,82.87878168500171,61.363186361474064,47.326456577574454,59.60627381018104,71.06940954870956
2019-06-03,117.753613272094,49.45140907763203,57.69179056509346,74.94772131469553,90.13453860129285,82.34318971810728,47.59639246340739,76.68791977095992,42.52599647940964,85.07163341890775,77.64060528065816,161.62508710362252,58.65748571224113,76.3740905157785,59.14712584043457,51.50869741630044,73.82908860248503,49.46279195583718,53.99198448043464,59.80988320233326,49.64094721769353,72.16067863390963,57.080353306491176,68.1076871209354,61.81250419458149,54.84172582306549,70.46493477591574,54.789462993195116,72.9272745329208,63.00285085757093,56.57547700977935,52.336511126172816,71.90958638691296,92.22048793026363,76.81746089182774,53.3080937014716,62.16656860009346,67.03644703655807,59.13789365003161,49.601032769929475,49.28672811650444,51.236410103356704,78.74503672262999,63.116551257411935,90.39449410340164,76.71896741516866,61.734989689665184,115.40456954305608,70.26690958941394,76.99169172310765,56.13753959624941,57.86070561857821,77.38785669660955,68.63153723634338
2019-06-10,130.21167571787973,56.095487418866774,56.993812166936294,74.75372462286427,91.3559261158325,82.1164447068482,57.83209113204603,82.345759925419,44.170887516290826,89.62800244386935,76.67696513588821,166.09330321168156,56.53234009419602,86.96946464580864,61.72807108553602,57.53923076457022,79.36719317470119,50.87847939286828,54.32251268586528,62.73596903913378,51.91935237602128,63.45284081129596,58.6004989787673,71.81335411441387,61.94997975550952,59.36937380372486,69.31947295363932,60.07103160839068,98.61695370318516,71.08238069751495,57.60648373449065,50.888295513766835,69.90437192763831,89.47289630643574,77.12735801128221,52.38780494320635,67.08415890321125,85.65974440155134,60.437353281175604,53.337085769766254,47.92611472673038,55.220265651875756,71.87347002853718,65.31700379258442,94.1537571161216,83.925107730096,67.55575747702937,103.23996326509868,58.14145544827434,83.33913436621934,59.64297093813307,57.80130141756287,79.8062684466699,71.25265477352873
2019-06-17,129.1338770412487,57.52196477758778,58.86608763270057,78.5493520750796,92.72570718664852,85.79039967422044,52.59059966418868,80.13491251827699,50.91519853800373,90.70058465746644,81.37642913253009,169.55120044654666,55.2723986737725,95.51192195766652,60.231598462907975,56.703854647715254,75.91825318223519,56.59927811518368,56.76318843065338,64.42510967183131,53.91599576979642,63.468132713516596,61.60479172603678,67.04264749917664,59.72116967581165,56.352059059324525,75.56099043655283,64.40449833026993,62.941777346578824,68.6873237012781,57.10260160455032,49.43501420545251,72.24406469113887,90.0276842428693,72.9116383369045,56.40734796774731,60.039128232398184,83.63027187714744,62.21524647873131,47.35164625585835,45.3280078684161,54.232237832990215,66.45225599345558,64.97774657203371,90.3509198065895,91.33277718959637,62.23526209548786,201.1009436624913,64.79347517944235,82.05165726702481,69.5323059452936,53.37465722374527,90.51678364187369,73.03065994181216
2019-06-24,121.8409265744138,57.85025470971416,65.52976672282131,77.04188936028609,91.92915341027012,80.05954186635921,49.49955021594504,87.66639796215617,48.38515082262832,87.09667771129743,78.07222656211121,161.82888145209034,53.09260080909088,83.07856642207605,62.88548210598627,55.50149647959843,80.49615207384738,57.752684208909166,56.51566262862608,62.53353331821073,54.57569652301378,66.02968302221245,63.80615326695114,67.91422950466824,61.66064017390993,63.341622717617476,84.50941418714773,61.959277769432504,82.85510685054918,71.63345659863039,65.4000437597785,52.42307467744235,68.22667547204395,88.10564897258995,73.25292747652624,52.52370427022861,60.61909353345969,85.49314643644121,61.71721606935981,58.330911475766094,58.35214169382392,56.519954606332,86.13366742458524,71.18749516845148,96.30879717332917,87.09809489485448,62.664736101558006,107.54522986615696,66.75213126813038,83.68566001300105,59.42561921390671,56.3711094509416,79.98108912699806,72.3596234750241
