Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA,Northeast,Midwest,Central,South,West,Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton_Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula_Vista,Cincinnati,Cleveland,Colorado_Springs,Columbus,Corpus_Christi,Dallas,Denver,Detroit,Durham,El_Paso,Fort_Wayne,Fort_Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey_City,Kansas_City,Laredo,Las_Vegas,Lexington,Lincoln,Long_Beach,Los_Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New_Orleans,Newark,Norfolk,North_Las_Vegas,Oakland,Oklahoma_City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San_Antonio,San_Diego,San_Francisco,San_Jose,Santa_Ana,Scottsdale,Seattle,Spokane,St_Louis,St_Paul,St_Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia_Beach,Washington,Wichita,Winston-Salem
2019-05-06,106.45011314053312,51.83949286496195,58.65016560607931,71.52859073188804,90.51799268447971,79.83362601764216,43.112527612167455,83.6604224572553,63.136339836875074,85.2287439188423,72.55933470896142,188.1757590649836,54.146270520108004,79.05421038233621,58.886845346790906,49.64684852104576,61.70196963060137,46.21633174151764,50.03690598197593,63.972073918734324,49.134468581895845,53.026081619847524,60.213577146246244,65.83224041624891,53.486938899421396,56.300168349155435,76.53663595191084,58.48777986998639,54.048652634871225,58.084307264003925,61.22109470478213,52.97153753122304,64.43594212064716,92.40948057002524,77.92029874530564,49.16271467403925,55.767698852647655,78.61275254005035,59.23626672330847,54.151363455498256,48.452506176662425,48.38146951129325,74.7927548465892,63.92152872769154,87.19374657966793,85.61923226425428,62.28619177679595,220.04001774133042,87.1386772758826,83.54062823320744,52.154200192225886,48.043452527051926,67.64069036233685,70.16225776516762,61.01874041447887,54.41621860640489,68.88163671342156,62.354288494473586,103.13763939919038,59.948793416715965,91.6117151539101,109.8239405922926,57.07559598821289,114.43052842169344,44.34307461885135,75.16325286845034,32.766260660731994,63.639252734670066,43.16574871643131,51.87474840996855,77.44511365093437,38.30060486593143,67.8133244185096,67.47857743747997,37.750790796438814,72.04438864843182,43.7654280766703,59.55185841094518,55.56222079327009,60.08223431630346,54.209185539750706,43.381411238866434,67.53453710124248,90.69954410672915,56.215465893015796,52.57831585739841,57.829561830179635,47.812221487902974,59.359734030783386,133.94632989164106,38.80709969747881,21.008481692147953,65.4304578493849,69.5017016985414,40.89786175159034,75.9780795741802,20.603977156620733,184.72543483488892,57.569311476450395,50.18171958724287,73.58418612248845,54.620984114123154,81.02655190550433,83.08904054776157,57.18492283714586,53.38649287947708,102.80091580806386,51.879196245269746,48.7732387389555,56.4583725120004,123.76209820842041,41.167879266293454,42.53267547122649,47.374441950940636,52.14695800449663,62.26523158669432,130.0698747489842,51.44480570357169,76.45770297948215,85.77254319637385,96.86922172253858,66.78955205288611,68.76629896129116,60.21395946990655,51.65670519225022,93.31337107662507,48.0335351893229,55.73501314669199,94.74879069571556,66.37363307278846,77.96212288335899,55.759778638450385,52.51077400768468,95.03885261190241,69.96127196055004,57.029382014436045,54.04108957474455,36.16781308684476,73.54166262344266,47.05913914919177,86.26349515547003,126.48066809280306,70.01859802094735,27.41099914658506,105.02523495044922,104.36467157569506,40.75822254990754,69.54188019128517,50.15343135937497,58.83095684344242,28.799912118532486,83.87801904107627,42.000121536275095,63.92038030533904,45.603003269938256,45.876517925402595,86.52836264042259,34.19331661882341,35.04956078470941
2019-05-13,133.49349358362352,54.42240845841054,57.00786398852518,71.08715621968186,90.07879523819445,90.70959303798656,50.130361318657414,83.86957403753361,46.383274268958644,87.27456998384987,72.03687519005246,167.54039218026668,54.416854712749284,66.70845472550762,61.550225200556184,53.513519167287185,70.4024967224361,51.307517707146815,55.82100900449615,63.92888293921265,49.46591714078623,47.497310938456536,62.07654847652979,61.59456347985242,55.13420292593341,57.100299131274326,81.11397925385671,55.13038208900065,68.38324515828756,64.60114556547433,50.794951045251466,52.56920880094404,71.8384418356225,88.54958790290932,76.66978766536648,49.15554993342408,55.357524467687504,74.7377698343152,61.82734102547597,55.453918662415745,67.20934876096815,52.218986032617046,72.34601312905264,62.462489404966966,78.0623522331025,88.7899212259242,64.26355293918593,218.40367481284022,55.0243515200196,84.88226013162591,55.88530950776309,51.42542371153424,72.97409713737312,70.65439195405604,57.2034818283311,56.070476790138024,71.23537653246976,63.25701789879376,103.6366445312846,61.87781794980482,77.18552861824539,113.36753739532186,62.750080934607105,97.52958740563162,42.9902137787882,85.94226677325445,34.39784592617998,52.16613715375901,51.526210940676634,85.9549679561243,81.8767750851893,35.62352093380344,72.35855762446522,61.98706600113305,55.19313234363546,71.73553192006099,44.68645136562568,76.00605644545121,48.9592328792679,65.3364478365051,58.71257533001477,58.72376293548976,78.01329968893207,102.17262651840885,55.38140563109884,54.6681465169107,69.70124750270438,41.751845397063924,61.914778131531136,83.63887222624717,49.347451717176895,36.32487934831054,84.1024439115815,79.00564124391748,41.35236013346042,79.28880672621666,28.559365427337926,165.60215819084954,61.41941513650439,62.721327089929574,83.1436214115598,50.92062709868043,32.517204233630714,54.692491682691475,56.20155485437059,38.07937694977162,98.74516925442465,54.82722587466447,79.39417838322687,65.19567516471466,117.9796194666698,47.07196688255351,69.50727839448179,55.6702706077995,48.32716838766494,59.506372417840424,131.82741397863515,56.78809197158355,61.757748801304,81.93134744356833,93.5728543418797,74.33801242841818,52.57009110696006,53.68013279096748,60.207127058408744,105.87783173010044,48.1324977776221,58.64670066384684,101.65051483215612,62.653205680495354,67.56405268161863,62.949848248693336,74.58137782731603,79.11114368966146,57.976206653011246,67.73748123866407,56.293720730896275,41.12606946545942,72.87620051332705,50.293485085603315,91.00830493450815,117.87496316971432,69.43823735503405,51.7020394332385,91.91117259592512,107.84454408174818,67.18090773792173,56.27980291905889,55.32324175626548,63.380450335256405,56.37810396134543,84.90917585873842,39.156673023071754,55.64640799373474,45.63960076004323,59.36376981675889,84.42913859955874,46.501336638343275,39.05579339348755
2019-05-20,107.92756126435663,52.70795443306066,63.45918708842606,74.69136017646942,91.14129145789721,88.54954085519122,56.48769627627714,82.28609450651538,50.09061372477108,86.89546333648727,74.2689248613058,171.207855317253,54.01668754171173,76.77388543407245,63.75488470942371,50.79887884646679,79.54080840803961,54.55648873874932,58.56079556952199,66.29342255846275,55.18271706370386,64.69241935094404,61.82061025268303,71.20254089935666,61.33049668980408,57.67170197911953,66.69885681823814,57.4945129056521,66.54961420823268,65.74711268650539,55.341874527605775,52.989983362585114,74.14516190317033,89.37863831962534,81.33307330494873,52.01400985881528,59.922073158762046,73.34937249604981,63.43127937471336,46.10858967063447,63.08463985736064,51.40862217200569,86.90594715509945,66.33960889957419,92.51432063426479,86.32243313607094,66.04375967494357,145.8794590683158,71.89575678818234,85.54026746801753,61.21697554652227,59.766171800860995,73.25676417579288,71.52054264740794,62.564075912585096,58.96795256483698,74.1248025956333,65.23938296541095,100.6429513633406,59.36900401954314,81.10839214963845,126.78922242345976,55.031728701696785,97.51952672885,49.224217770927105,82.26823767361877,53.94205667374466,57.484038462833965,54.337018191603896,71.94955144267391,85.06291601917151,54.12917865430644,60.10310809142464,68.90160949996299,47.68921769379698,79.65349357429967,74.40444183751086,61.038281350158975,58.12501984925378,68.79425294884369,56.698303897766046,59.70266792487698,71.575212052546,100.96320895006306,60.59215776151407,53.33021437806645,54.01972168813981,65.0397175345485,56.19347231184897,69.06880969099072,41.53166631932532,35.93478589625437,75.24577109868646,48.37190244558847,48.93593290525613,58.902316796931935,36.190610249954794,182.6652834660103,61.95238647670078,49.23865529358993,85.95874757954425,66.4162477997985,47.3035996303477,62.280223260011,72.806644592194,45.801222981861,87.76613328679309,32.656414662516944,66.42019593939214,55.77091999264901,118.84363931127994,57.91474591860301,79.71820792173537,37.875690644653176,57.680406850615356,64.78867102917191,142.510386847897,58.49363105141098,78.03578886199371,71.58807858329959,100.14138979057509,64.74364073781736,48.78866592056219,50.39208688552603,59.92402394248639,99.44802526118019,53.78492499565279,56.19473872402223,106.61640711142113,67.53766535932618,76.89113839755198,66.74038413335394,73.53519891545362,84.72799731682615,64.34784204701094,76.02506475808684,70.46556361974073,51.23095521899707,66.74665350421397,60.21464674706807,89.44786655825533,128.9114503665573,63.666025723567216,41.94591145890802,101.87370409537115,109.11434883184252,67.59952047264244,61.86764492114748,70.52990684521572,82.16945077641313,40.06580418066744,83.65879904157664,41.2928823574847,52.866961922970184,54.55858524050169,89.53047615188702,81.53340339918476,59.72000180877058,30.62768272337543
2019-05-27,141.37775169709013,55.85745990795351,62.11138560494916,73.13677228668463,89.85449929470795,83.49277237600099,45.873829104049044,93.29034133362372,35.381599986847874,86.30707517784094,79.57919839728048,188.73124520051041,54.5029619687403,85.1552599157532,61.25692022894564,54.36257157218704,79.6018819739704,46.242259192796546,58.612504776747656,64.6192586904482,52.369064728667965,70.48483606585569,61.016323624953316,73.52352127316261,61.74407260169957,57.57941050637329,74.73118081079664,57.88662599654697,65.89712571390791,60.062442995815594,54.495628272532635,51.00198277394767,68.48106944502265,88.16419508373413,79.75398620876808,51.11748657734178,62.578222246881936,74.14786255389521,60.16755806085617,39.987896262839215,49.842417524997494,49.13752309315259,73.40220909359931,66.72855827686897,93.35577348296414,80.76215120963056,66.74735017254062,173.58230765769142,50.434900643711345,83.74346211533528,61.245667388033674,48.12449216380435,60.79613047912475,70.98945252438078,56.20559973320142,58.334642714206716,72.17398223220452,65.60276892482801,108.49859885803727,66.96836403722287,85.04425220524561,139.36604605750455,59.39676678532034,110.66731484925184,47.403801020557935,90.91357936671378,43.89355077526723,55.4417535251992,66.89659125948728,86.81115941595371,87.29166558652572,57.3414983481812,72.51616676759457,63.351696481997,54.62328721464932,71.82930490663568,73.07984824662384,73.98451885686416,61.61165813853045,71.80264534107809,53.100377932198754,51.75950369920969,72.5545285371937,94.64220249276418,65.82310474403675,53.23895993971516,56.25980681187835,43.82322721277885,58.88567802430693,88.5465591737768,41.49562258570229,33.753466705683515,75.04925441202793,83.12393780175697,42.427011945323045,84.22544179527368,44.400267852412824,199.98751119474636,64.36401634676662,57.84822046198303,80.99960600169476,58.67360917636078,32.24736308836733,66.47155451397244,76.40706533155499,61.66082110380018,93.12137628351454,56.07069808265398,56.06025708027594,72.81455090443237,117.08796100348115,48.0860104047995,82.66685300641744,59.047629156447535,58.248079030039975,58.36437795476732,134.47866396219192,61.19995710678982,85.02275470873441,85.43687218496264,97.34362494240591,61.10803452474853,55.84497168662978,59.87828413056789,35.44482347269375,95.5846570182478,58.60187593754826,53.77806314176539,92.5332782715763,63.12532719439285,70.36208088266524,60.15411143163732,72.90102683970395,83.1781964985038,60.15052353910164,69.41000615676761,57.9991328527741,49.02786529506318,67.20343915013571,52.65365916266554,91.69555703417844,131.5607236498264,69.72559866532372,44.97336132167696,78.08111136008087,102.26407217782669,90.17933355052858,58.94653533716671,58.36519674481201,74.4218281936117,50.72798814188925,76.74505159664069,44.36992814625336,71.99906411848569,60.63616796295221,62.236623023936005,93.09382911813186,53.97922116030366,40.4390528920896
2019-06-03,116.19185163627377,49.17441650527255,56.10746011832597,75.04503703457577,90.91586344629877,82.55484290496643,48.609441165257905,78.53822481741422,44.37065083471454,85.24166710668626,77.73045273683951,159.47521507355657,58.23080521992246,76.67661283072691,59.49969569390473,52.1397626458819,74.23939423369285,49.26144417659825,53.7290120182305,61.408644411839,50.80259163344962,73.73612564640987,57.36898536220196,69.27759134025875,61.28370363057373,55.79807587780459,72.61992735843016,54.090987796783324,74.11549250173951,62.05841584115107,56.411743376340524,51.5247850858061,72.82493340346134,91.79964469145395,76.67832670678504,53.73713114082543,61.9445156018984,66.84067363910515,58.8238105323288,49.92351711320733,47.74910711180024,51.78347366455262,77.91442607484267,63.087040962537095,90.89008445861984,77.08756322605095,61.49368843241884,119.9302389369014,71.60658849699549,76.64173538574668,56.26885515759697,59.7021837500574,82.75448468502951,69.01341402328573,59.09192233682775,57.451997151973806,72.69468036415154,63.16447274060114,97.51839603592612,61.42215017795686,73.92306380845308,115.72199685653202,55.15699912914006,102.29812676457328,25.154450009833827,83.91596528253044,50.85690364916273,52.04378207252978,49.73605245457363,58.267879379835854,93.19386393217572,54.4940145960179,79.56367196881011,58.33942344956237,36.81078284554525,65.93404190133361,53.90879472454147,69.39432418374774,59.42159658407925,77.42202450692895,50.91464961696957,51.131438912177146,71.49593006356663,89.33833453376779,63.19076132610262,53.64466602075843,40.91921263261536,38.087630559528186,62.48655194349339,98.38711206199235,45.54209653728375,28.277936159084128,52.81522017177631,105.44216609506904,47.15327947084313,98.0932893233072,37.145714754025,159.2796696550301,58.76186707952483,53.961478258408185,83.26763326473909,62.980804693629366,25.824618411114468,62.78174475254406,66.55887375788366,52.43183744785418,98.99907737433792,31.085762913691987,76.3334838053763,55.94328078299668,121.39473511026004,54.797113587302114,57.69283296462764,34.6495123392979,49.675818383233434,47.150059800362776,132.64887667666892,51.178004898197614,72.64221838836197,73.54242640807449,90.188917089491,61.03777418250772,55.79007520270017,48.8301431461079,54.85584962748207,110.20932014742264,54.615902583351186,55.21527904495037,86.4558996855571,59.01638931578987,70.43132051960492,77.78303546427095,61.5663105808609,73.32871788102725,47.041716008546,64.14433730305736,53.393905548006174,54.85100186348047,65.74604877218827,51.886814543398714,88.40943503939579,128.58785525527028,63.466510693256424,46.41685077967502,113.36051924129349,97.23899569278376,85.67960755972575,64.0308314304445,44.48426638052447,75.50706219789136,106.40319401770122,65.29273095042956,44.59734979980519,66.51231241376405,51.36680714285315,40.11247404543963,79.9793601106472,42.79719447379605,42.267071765936265
2019-06-10,129.9889703978705,57.378316254305574,57.82782780188031,74.63361191346749,91.06460394844738,80.5156632662799,56.97250779084965,83.60245613407122,42.647827462463866,90.19915300575249,76.31826221213346,165.43001481642526,56.490305294779475,86.56822788952006,61.76704369912426,57.806264386414654,79.58454071247435,49.04566316538409,54.53740613040528,62.62728486334665,52.258607032835435,62.97928660844311,59.43867019620467,72.85547674104994,61.01042603983709,59.99917563631197,71.14499990664305,60.7055030629218,97.5530156069937,69.4409919240318,56.83401866709661,51.36639250031804,68.88583813044058,88.69277757324016,77.1319775789471,52.17029974465829,67.99662878270287,82.58910309652437,60.070925334284325,56.60223858325914,50.25362200579726,56.05189578307282,73.1551586056488,64.839431654851,94.52088167744591,85.54096519725627,67.11697435757256,109.81962502159634,58.805608950316454,82.54837841521815,60.01867389432898,58.922617717066146,80.92317389214091,71.45753417102739,57.96894517618631,58.955869240197934,76.0554545458385,66.73932172145825,104.37578043132551,64.744547417498,74.83439535208949,148.08522296926262,63.86174909664934,106.73950493506888,49.247658481645225,88.22441981112415,57.743701190359076,52.57288600390717,42.09875606614322,69.29635210156276,79.66934549144962,52.504982525483285,74.07745242411181,65.61245053115857,47.09755844975178,67.98208069448799,82.11417287978323,57.55852054352705,59.40301631254789,70.68345633105847,48.025624502707004,75.26326998764034,74.38750713228478,91.80138877843672,53.880134026519755,59.145781354603656,59.76177301889637,45.415334434836076,55.4598388407998,76.11728295967986,40.51540244281149,40.320016116761906,69.35487273985764,66.70029845633648,54.55656302067602,92.51562134096868,49.163080162587875,171.88048521903323,61.14909158854192,55.11866564466116,85.93431520292175,69.80634713714582,31.92267051921432,66.2673111178906,68.2303526316722,48.84316246567092,95.65348069361411,53.43903242300858,77.98689201365274,59.316218569633904,116.51220256776828,55.845703542095,63.72254607798578,28.22065626379454,51.43367250637106,68.69115057643654,140.6704053950277,53.150717751323725,81.45049203279089,79.33559149210892,93.72448430580206,65.21370565119264,49.228097281479066,66.31799052701051,60.98184256827898,98.70230704220651,61.344953206458605,58.21068041774059,102.13337133540571,58.7681086725656,71.64894338083178,59.16669877118188,70.2689352187644,96.58813778094328,57.405673188888294,62.752978975069524,69.07343935240276,46.64828842273125,73.51583593483942,55.208447360167945,89.9377053732744,127.14352881199942,77.34445635545308,44.99877307421308,98.03639859239591,103.41575167942722,80.53904327296551,65.01258989045357,68.01221492051131,87.2765460861799,60.987297798278256,78.34702789192784,53.719799966798526,71.94725093474666,52.39919161283164,51.49808420466532,85.14013111348117,47.140053549551794,40.327807199254366
2019-06-17,116.38117633507306,57.074623139398525,59.06232728423507,79.34301765287195,92.77394658448692,85.27582490485246,52.62141589095319,79.85308654611673,53.885796681927935,90.86140072261514,81.32516758319352,167.22012165698075,54.1935660079043,95.55599532645915,59.32268514198311,57.5000797260388,76.70058051875186,56.06896574035971,56.892137128550225,63.86920726076252,53.007354567593424,65.64462101140569,60.802743381513565,66.74479174774018,59.53027966273308,56.57921190468576,75.89177761019133,64.8598721844929,62.768861843454864,67.1524490113718,58.510524777616546,49.46868493773014,71.63822059329502,90.09553921963763,71.97309266411379,56.94969617232696,59.903408211534966,81.48680099747638,62.56911422698491,44.728153860870826,43.076095651047176,53.8954158853175,65.10200007263444,63.281754033035476,90.56707226164205,89.88023619863169,61.55518377471846,204.56820131184463,61.04661468086206,82.62254378035675,67.23389333358772,51.597728760397146,92.88288535307986,72.51690463240453,58.266516778340396,59.81630010157638,74.746782965188,65.73115871968788,103.3046011678743,72.43338944065452,72.20919789953236,126.63735478552557,69.54855770559035,105.81419314659976,34.62039961677063,82.94797362156939,53.04590733948759,50.25046540639021,49.96477012364577,91.75244642652108,69.22095907197449,32.372268080520705,101.9997745857436,66.3938531684593,52.35216868129814,69.35448278900225,58.41354063926351,64.95372695030153,60.53159721528346,86.17996142654623,54.52330655077797,61.63320306967678,80.23307477869305,91.6010968674208,50.694281581372245,52.57744761785398,69.22385251350886,59.38257069243409,67.66526538336721,58.95038457364273,53.20927685029358,41.02186852190393,79.49543792705893,57.81167259674439,48.59348430712539,79.58230420740351,31.05747284713146,177.9107544948489,58.66533915970288,55.49960575126753,104.51582976155552,48.9941823123176,48.41019696489096,66.34715563896607,68.90230908786633,41.99448713307828,97.07105485723446,85.23276890563379,77.06028430442343,76.74163042854218,118.73537415408686,59.196207550787925,55.12086697067812,36.98886873060087,49.453533449342146,64.70073890024972,134.43169839114395,67.37878874450658,67.17800816239401,79.96949811118647,86.76682708431338,66.59247309083766,61.928772576892634,46.48695246964732,74.5952270234142,124.42174046533346,50.22055443682724,55.50475221843809,105.43441727256635,65.61240034668805,79.78935550846677,48.45356594734466,79.14311910661833,80.83475488905412,68.33304248679327,65.77812477759228,59.8415867689903,48.482099162565355,77.58165691620981,52.63228842266454,88.58295292747043,134.45342202140708,60.18876548442473,49.854219795160816,122.79596167340712,109.526825214014,62.294043307908055,61.16860690708268,58.34469071425211,61.92029213726775,41.13259844772407,94.3157459661284,54.82444257541511,76.1744128868214,60.53795004188436,57.1162955309424,85.79979509048066,49.028701498426216,49.45779042120378
2019-06-24,112.44114853808672,58.87683644224421,65.73459218966532,77.48631987317172,92.37371152900131,79.13890725985725,48.26943580045344,89.53574061228369,47.698331397129444,86.69919111912235,78.55548206518625,160.8389788856789,51.341721650772534,85.08995168624067,62.638726998177845,56.334779226893524,79.60653925567519,57.80026182681885,57.045927521844995,62.31088357922897,54.41556234032701,66.54994215455145,63.7088222202011,67.74028536234654,62.57105509244524,62.904307327400474,82.66114208209545,62.39376799155095,82.14547054316019,73.34075443105039,61.59244238043252,52.16072139083115,69.10293231160394,88.01895201005705,73.76505371383391,52.384962778457854,60.960257990541756,85.73546901281141,62.1082913100794,62.84669553909937,58.53179152950058,56.19251573264862,84.68132795682533,70.54156385843038,96.6709036946973,86.21136263621452,62.745509425366315,92.16852616033415,69.40755460449735,84.19003521445327,59.94331303740128,56.529828572823,80.83816177618313,71.9920141441469,60.239444786053824,59.384880910390535,77.13446816706956,67.64859981599827,102.17761050886723,62.4231739802504,67.29099458305524,124.91709232081051,63.207049396983614,105.46310660140527,46.10637992794953,84.36708136097404,52.7878068247125,48.785509419757545,52.80102716544703,94.02574625356607,72.79050050737351,45.240012518258936,79.85182756650785,71.83245898137656,51.332326603907006,66.01566281752574,71.01797674918458,64.08861382977717,66.83324649540981,79.10043495663736,51.21861953783527,51.17371563366139,75.25937735033949,83.99259510396327,58.639922190477826,45.09313091517164,69.57084804175395,61.37480335408348,59.7116765366438,72.69964157932353,61.29505306880532,33.95906209164229,92.37542822310394,59.92098920664589,42.34453249195135,97.2154839284742,23.678956325804357,145.2705869117162,65.38145674497032,49.218296935634186,89.12433776321232,51.507712125477454,55.618819280205706,67.60444212886102,60.03355232782301,30.49949836317326,82.945937203872,47.82043677139929,75.93549373727855,63.49836688407272,118.68251378579953,62.97338563746115,57.71461621508729,47.50423072489306,55.23901373132605,58.68691030577901,124.03536817985916,55.117275490445536,69.8902279360332,84.80272607870252,88.74197166187261,62.722145328288896,77.58414011023622,52.89936700176655,53.891053518227615,109.44140329351893,54.04746512487323,58.20844062766997,96.95042684958099,61.81397648432845,74.26829085722889,62.03023562127759,65.65859389107317,95.3430750480347,47.19978941141178,66.9963503430961,72.02025144398522,58.65303819218998,60.51585101082007,54.94864228111813,97.4019701897392,133.95471176999882,69.25146242667596,44.52668464040437,75.14103299707024,106.48507630664658,61.71975139909132,54.999797723205354,64.69408357762886,78.05681818277608,47.66210032513595,80.15045286319679,44.836119122689674,51.43596185184333,56.15805128891863,55.232719727641054,92.20878318964212,55.706165470322894,52.9039421824889
2019-07-01,112.28376146896828,54.53562308448391,64.24504819358866,79.4226721432642,84.5999825593758,82.00864414441749,46.70412696910245,87.39384269160223,44.62081926662778,84.38668968076921,76.06182368700888,166.278161745268,58.91267060253538,84.26562625867636,60.405795723667914,60.750150043223,75.32388597350239,60.79827727236316,54.67902786619751,64.41590406430556,52.47284678026067,42.1595371038273,66.10963801098158,65.42977394508294,64.29750377091149,61.56615106241031,67.7263280750133,62.973463943048365,74.17013284975855,65.85280206934836,54.30299131980824,53.87103404374413,69.56394529252418,87.40938010374937,71.86331063177502,54.63130437979298,71.95631796447232,63.71161941662563,59.48164027861842,55.84756671349272,47.10557914798817,56.091064806947315,78.63944621625588,69.33457237772338,97.71088955076245,72.42438887441024,65.14327889794161,120.69281925158302,66.74464355017994,85.24753624470898,61.08589603219408,56.55547244874302,82.2484632381441,70.311582487392,55.1269586375977,61.38011219786139,74.36190485832697,66.49486783985284,98.59062226303514,69.3576227275114,63.09778249796052,98.48889963248591,64.85243703087765,103.18679135724092,17.604554799189735,82.68024370713688,40.780928471481694,46.85694293201171,55.519462726470245,74.16709612091877,86.55843296054314,50.24635227243064,100.96501151010605,65.56765476825612,44.97171845149662,64.36063825836082,60.86153499598843,68.53256253821412,60.36341739052538,69.47108087504158,54.541543034936964,61.07842270253374,80.41998682664305,85.2542502814842,54.474203984285076,51.47329318839093,73.25749801649947,65.34305842471204,65.69286816608113,69.71456526205489,49.23352859132718,40.40826648016207,84.24312965566365,72.23369436721008,48.81472344116319,95.31835547323792,36.36187566282181,152.54305099538877,61.73837285020445,60.16002223601023,94.57223301900312,58.31499564423165,63.22519837212103,62.27301400949508,69.43936609269637,50.44830402961868,78.95460460036321,61.33571596024507,66.869165704954,68.0647062687032,102.53941917735551,64.764061209337,69.78967462771473,62.77257858373546,56.03155958465805,76.37678158271106,121.36194755358281,68.57047337017818,65.232211807206,82.76883256186765,87.84983598407871,64.03979000177007,61.07144856183133,58.41654761046428,65.13234762213696,93.3223910582728,67.82610320310765,54.477397736062066,96.07862908318485,56.921633582866214,74.74095455563955,61.233576335095556,67.96413822222833,66.8000469640508,73.92372892182908,55.8096108506485,56.27544359045517,41.98055059930526,67.54315989720266,59.97842353262024,83.52876261321656,114.9796614921962,66.57243138900786,49.93549762072241,129.85244957225012,107.61102465449116,56.10299252375112,60.18696491955425,53.86929053124299,64.02909003322064,33.4744322872712,66.71187720226018,52.621414452891905,68.91014334154801,69.5650457716924,53.43989235667103,86.65875351656803,53.6631278287173,58.78178176959398
2019-07-08,109.54353807948542,56.64716657985179,60.807159408075144,76.82031208489491,87.85059811336184,86.75322803762725,47.64698854882153,83.30454075408906,61.073731379206976,86.89092685975046,72.84646084682502,165.87642611229387,57.586325891816074,78.27260505437894,61.38582162412067,57.13600442851172,78.45091278351029,57.793579674007574,52.558049352115496,59.727085039064214,57.09652360402494,56.77729460547614,62.97755980977425,69.90224303419653,60.203946840329635,53.34527202323857,80.0177623895127,65.66105822317411,89.97857046644822,66.01520096023934,46.810300679696255,58.17873117262637,74.40719214815586,92.4010670259097,75.48002865054893,55.46502447986797,66.30427569218325,74.19717532288782,62.663844283891535,56.51725621789266,51.07407645386283,52.859969690831264,76.34543293194977,67.60754319758817,98.58568206980586,79.17273321355812,65.81558250209606,154.64908539790062,70.37802269631244,80.21399188526844,61.06398084018461,58.75217817848813,85.39439735116238,72.17517857907343,58.981010350950726,60.39049851364545,76.17559630674192,66.74819504367193,99.08367359969873,69.93783138170275,69.5812887867451,100.70400822564993,63.25506144038074,97.97570345091805,66.340968617293,84.53248184359471,44.03790206169808,44.9516680549611,49.40800167423208,85.57080574229502,77.92362493525933,43.03880946561279,81.72375345711579,64.7102039712431,43.04667499849903,64.2775973627483,60.68383573341864,53.83644238587747,64.26760625838816,70.01970589034752,53.479042015594274,61.79389729306696,68.8318457118389,95.96091068563679,54.282711519177646,47.041369350485276,70.46383359723445,58.93144610341353,61.051973026007175,80.58077904270608,47.16139420331787,45.91651637742624,71.41227359479541,100.53351368285601,58.098205829732144,90.91758819331491,26.826085911289173,126.31586691806588,64.298277856092,52.1440961507385,83.21657604172641,69.06645042488739,45.138588914354976,49.29390270658958,69.43920736340961,84.88760174210488,85.81830993528793,57.68964698246592,65.32074209391742,69.63728095572493,113.81848343855481,54.56169767186242,60.276131092927024,75.27408557816918,62.08693188688238,57.83870728581314,116.03117761374821,57.150435125620184,74.6135111277808,77.52201368095,92.89317412778595,64.08741315156762,68.21655608327285,57.908819420224226,67.42337992787623,110.84584736918005,60.88216287591833,61.6535294151676,99.0568887766448,67.67368526767562,75.201514542173,60.44646493442792,89.60665215277567,75.12805985082366,67.87880905162837,65.50825966839672,75.49777029531336,54.76999355650261,64.5701316255238,53.159225492837756,85.15210632463359,113.04328847740616,78.28198502438163,69.52911430385839,114.28551695008112,105.92426210551537,38.47363960656861,55.72651249855972,61.80521294954445,72.71361108824914,49.3951066693744,75.9681564747938,50.79018320379887,46.22457187134432,48.90834580948822,41.8280915513148,86.57330311608108,46.372262187685564,41.08677384837785
