Dates, Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton_Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula_Vista,Cincinnati,Cleveland,Colorado_Springs,Columbus,Corpus_Christi,Dallas,Denver,Detroit,Durham,El_Paso,Fort_Wayne,Fort_Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey_City,Kansas_City,Laredo,Las_Vegas,Lexington,Lincoln,Long_Beach,Los_Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New_Orleans,Newark,Norfolk,North_Las_Vegas,Oakland,Oklahoma_City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San_Antonio,San_Diego,San_Francisco,San_Jose,Santa_Ana,Scottsdale,Seattle,Spokane,St_Louis,St_Paul,St_Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia_Beach,Washington,Wichita,Winston-Salem
2019-03-11,83.42942119311961,73.44819285884124,108.79126298075052,84.94196170473155,125.49521690198924,149.94423366297553,71.34891115716941,57.16424007048943,57.696937000537424,30.99306273239355,71.1779885515623,97.49509397603791,38.9188946896722,62.87840278237993,66.9551742057391,41.201994918781814,63.803800423221226,51.35571175561793,75.17631070108547,53.63357984446804,47.69822593977428,64.04201806498128,74.59981885195728,83.94625744297531,78.68916194964746,41.15157264257919,77.0324436921981,57.862432275454104,37.94898080784954,80.30766008576377,65.39986419929194,57.01596314818627,72.46357322504906,123.55768428916329,21.17538210146858,55.994781556868354,47.935631114833754,21.375855024393406,147.1004671916344,75.11564283653415,61.75151944451415,107.51299785371748,50.39379908811265,131.75109527080133,58.57844240658515,50.34465752378796,50.15562364652829,116.26799101934715,65.29873546281047,67.45985823945595,60.41539821471972,115.94498091262949,41.77021449155223,101.45805985221779,84.98589248222919,53.64290488995328,57.30409638144618,130.9814688932711,67.43017172798007,81.42646495241664,98.69897723812088,107.9325706298621,64.98876248218752,68.61806228943679,82.50886637523695,51.201757565319426,122.0017607650422,60.840637999470864,63.9460565540343,98.5568216846896,66.12696027320527,66.78453889638041,77.57189218113724,113.11192787966974,101.64677769224095,86.49787646682242,38.25824626537569,54.99969079486758,26.842227590915783,68.31220682468495,71.27269740561177,72.40482521593037,119.874139936794,63.59134955524562,66.53857104977583,68.62913609826496,103.38195643754266,85.9005207400306,94.79203845357522,63.67587463087253,100.74204735787049,47.541255646197364,66.93081238995603,36.17927583698958,68.99290917125657,26.211079015616967,54.62520127060289,104.15031029883436,66.48488053138097,62.507523478501746
2019-03-18,73.18787325101896,82.73458211746402,135.90672690076175,42.3543096633953,97.52103214460159,44.47460120157418,103.34197355938156,44.71042752043881,71.50410326807473,38.117426884272426,72.37432035588742,81.25991570812424,74.73525924264854,86.77536221851106,65.16291243827281,42.42064516985626,73.06234145294486,59.66944148686734,76.24559036992703,90.32680343739482,29.08904242982574,47.77536869269078,51.227561792641275,68.98286100521518,98.3228987151424,55.06696265918964,47.203063450572216,94.6720727529868,32.32961352571376,59.12505230204503,107.64077309450492,43.04674438976141,46.61656610415818,67.5626312921132,4.354508365125353,32.63324387974317,62.14705848622856,51.035351255284205,147.1014091581375,62.660033429626615,56.52853509176529,88.61464782836306,63.25597303141062,35.694815654940186,42.580400900793535,68.04786993620824,36.03407473908765,84.75564232822101,21.960777469550802,59.566691902784136,51.137855747266215,118.71737496396211,32.80888018077273,46.495294454461785,63.178631595809186,57.123303696634544,37.490368044013906,121.799552216444,94.80431368891644,84.04455001414522,80.94830044255485,99.10807300108152,60.41239385016863,105.60284612005808,46.0592383544091,48.388569211017675,93.77324577627972,67.08079109607085,50.96229381295089,73.3709581022723,65.99723492667664,57.951160798479535,50.34919636491055,92.80314262079472,108.28181485937029,61.56932017053131,74.23460375358981,44.74370071414731,56.680864504188115,65.06266119210879,53.91943969908842,99.49083820842205,127.76191155379655,47.18486729732811,52.70569981576341,77.22842117670649,108.46890353984209,70.84925863328827,61.44314714031714,56.20222382140843,67.6548898605941,45.63707679828162,57.895252267419615,28.345482220392245,49.6860484256297,75.45926834353907,69.28987119458338,97.02116917591525,89.90053721668167,26.38063980333117
2019-03-25,54.667454679599096,87.05893884110138,84.30896986249185,59.630362682640026,90.80844754193924,114.02966570502035,74.2336222206932,34.01507050597524,53.68094379429851,46.9391484158874,45.044137151908245,80.47457568374601,53.653609097583924,61.18428506612385,62.33945128291634,65.40100903765497,73.04413046729725,97.65084227170576,56.488698500065524,55.66016537009961,50.06482270568535,47.9978754291683,35.00168354550871,65.6451293636214,85.56759061077153,78.69800078094413,52.58519199391513,47.1382699066086,49.39505560915924,46.52941069590021,90.88611443689852,32.108091520697855,17.468593038424224,50.10256916422841,23.551203313308463,24.22264893760221,59.3839344332461,63.33257092054967,183.26564808188175,53.9118640245515,68.63786446358162,110.21216608912792,43.76230333401084,37.8077674020221,54.521146368174925,71.71198746245227,50.5535437917189,83.28777391187998,32.827663312278645,67.53993648628482,70.46266922640795,115.37272599638901,56.562047493795575,63.26140400715654,35.899699601976025,64.00510988671674,36.75761179874497,113.43529291302559,62.124502550332096,78.76499582917215,67.48321167893748,98.39763694874348,56.44787921665697,72.89717245273738,37.86923243085336,47.458692224924576,124.42934715043984,49.29179992079752,44.005935523999526,81.04216528188851,62.54698794074593,63.70612522948603,45.971667800829096,117.66765837357711,81.19596297043526,43.806341293383035,52.93543281497588,62.505327274858466,64.46474037221817,63.82283800575245,44.91914787153096,99.90046608355533,126.71461755075501,61.46845629342248,34.74357318233571,61.44448232976218,122.59881060831192,55.60735667739036,72.73820607512728,50.62664158025539,72.51585561929643,48.16159366603389,75.2011486339143,33.91452507015705,55.85034817827156,91.2955751082907,45.30890640200621,78.80984164384856,35.937455022927594,16.964401113147158
2019-04-01,46.885214175691154,89.00122393121747,100.24191017400913,82.30142622557253,98.92146436986694,27.076480580670736,70.84873713310805,86.22919729647286,52.00614920365498,28.975443319329763,98.98254507681749,82.2437464451697,42.54380896036905,44.38000625879939,72.78057612111328,43.355913921129286,62.35591566106634,79.41371892188707,50.87315856012516,52.14251346081957,83.6730078855857,45.176724794900885,48.344602284755744,71.03119609701123,91.00680847839376,91.89270025547978,68.32428759920178,53.44441881514509,120.34662974644763,51.81298070721993,125.66351057757923,38.91659107292266,21.359303840943234,60.24331642649148,100.47471895879477,24.465727378093263,55.6283289163562,12.404404908925926,144.3566137600676,56.40147163310542,48.563927449685366,73.62613557385947,52.53573824721379,29.987877486374373,51.48884763592215,81.03514623076086,30.960663111854345,86.99771419532357,53.307576384199784,58.35567211586026,78.67030782617296,116.41775449494992,52.78746950130686,63.65034736579791,24.04795933554298,46.42540614089647,50.52478790151106,141.5675451788861,52.029651878701365,70.13954646599653,75.31786769141566,92.19739679792124,62.203975097796544,59.04125855049338,34.82981258080156,77.54229511620234,106.67785148469251,52.97506293143907,44.18798296691789,85.62451113548664,49.78696440801999,58.084468481585255,41.463824789396035,89.57792523965703,98.51288363112678,56.85354538242318,68.77179873688246,49.75344079535615,69.96492962570436,77.5362963934593,39.81735301369131,102.24500865506272,125.26635925339977,85.43039742234424,40.434202885176134,77.18923237611827,108.3233674982678,45.3135561903728,59.899158317715425,36.59778796084256,58.196102854587956,33.0037850425799,68.51422188160551,41.743960024358366,33.887978845224424,60.39962962382068,39.70847489930462,94.28468055526258,35.13491624276711,22.098532017332236
2019-04-08,56.02490617346121,74.30322514429047,91.78128889399595,66.59366821483343,100.19341082931447,24.435773976528626,70.99458090117406,73.75660992273075,47.54139478002549,64.72827949818172,71.45898505848623,93.53120993338105,37.20822738013509,59.703278784486024,66.97875045426542,40.04553538505266,74.03645574688683,81.5244383109128,54.725480837941895,47.134568206812496,69.65393918774767,49.45127913352302,42.78577185240167,62.95737868412607,112.35959333863026,53.68840340862898,47.560229817176065,56.61915809096521,43.38164346836621,54.00145284890275,134.07764991721675,54.84324515706791,36.395566353504655,65.74451988021707,116.72663608119541,34.62194460741689,72.01514938087733,10.407994683641057,180.98764492531868,57.00826567712731,44.24088234370453,50.422805177642424,54.15666626015042,26.830932706054643,73.86184733176039,80.19598923753952,30.54647772197297,123.07994531527706,46.48012909528563,54.01132737957242,62.79406492087632,113.55509677362751,33.382049207196495,62.89123635342871,39.908180491320856,57.84287755518532,45.58973128115712,122.15733482296012,71.21507200147661,71.17031761321267,75.93064106951894,95.52924829824148,57.90459498672689,64.59185391815879,44.30917984714898,73.49468531192755,107.19710820972595,48.6979790727117,55.041051591855535,97.43733030265459,51.02435116077618,57.726902325640545,36.9527369058869,150.39578527010616,92.97491594523802,58.43400017160195,52.43948878246447,38.11725046414994,67.5674363051006,73.96178318955377,40.69257270408088,77.6399705446441,105.92414095977823,70.44559130605144,31.13504898676424,96.73015796964266,110.22188775203337,47.52728582754703,72.91554296151669,29.651691716492053,53.31308029384183,19.288239088938507,89.5622287209026,32.062207034608555,47.6222583436415,48.58644983603243,52.94866494574163,82.84371199234587,38.77371258898687,40.2463243045851
2019-04-15,61.89913948230252,97.05896982440932,100.668468500562,52.04133767881042,102.45808424998785,29.587182550331672,77.18628648149698,66.13236291756608,52.504143723771726,65.72048591589953,50.550968620883744,74.41139194053784,60.32725113729352,81.83487051622643,80.91480185232007,43.28442509578028,84.22789519424336,64.68259579189849,51.46116793215558,45.90042638503725,57.22860190808182,43.4941824935945,51.78231662153096,64.22648212245544,99.4607885649629,39.56669841253177,66.75648010830372,56.49736666487276,36.10152593819048,52.63159136394879,138.07209798620173,84.00305343068122,28.30365710699986,59.0065799450314,216.38785886016385,29.04322898262943,66.05044702910106,16.781290134164063,148.13144095898366,62.62453058419653,38.061091567637774,65.1853563953256,62.06355888781837,12.660639151841293,82.71944589252878,75.59954722001932,41.51901878944778,109.06300145365513,39.009746592345174,66.67677246145091,43.20561050000517,110.38838278775148,39.60712459734937,49.05335140991896,8.25009533924865,47.3628706048964,22.320950500846287,114.24680659409556,62.53653100391805,66.48445001375583,67.665477750345,94.89882073790214,62.80979870577807,71.66379624211531,64.07156329420285,73.32151463129128,87.40587048425272,48.991036347968006,51.85861156966148,86.80849142479082,62.800558327084005,58.521916039625616,48.9656811536491,43.405216051139796,90.23288173019314,54.76322864925563,31.748650834222765,39.5225383999505,63.44428262840559,57.352831386710214,42.47100938602579,88.37711731791862,106.61404982604816,67.42189144413692,52.12770791488718,73.623772442491,93.1280730716086,45.954367978953705,60.1957067727596,80.29869166819245,60.13388224864434,43.9681138281401,72.67568450649729,39.053476447093026,39.459042508538225,34.817162343954884,69.428509522532,100.1717073711682,33.88215668901506,43.91133502665123
2019-04-22,61.5755535790016,75.8935954109861,96.6717237992512,37.235129409687616,94.8311754848978,37.459607006391906,75.47278140926817,36.136721721963674,57.418055960417654,47.71461685255753,41.281415147895714,78.98703952084817,67.5359441895721,70.76512654768662,62.14091457995666,65.1630502012496,72.52400893906206,59.216890176353786,61.69974360740346,69.17282900436335,65.22692507992045,56.31472302520125,39.27790091977933,70.11546493424756,99.5964735605285,72.02093307377652,53.98939593532235,62.63027472490435,35.95944831085462,53.610830477761795,88.90729034217895,41.01644234185349,40.381612581588215,66.34705151918907,27.241083099888076,27.5424284843867,76.94377738525083,13.593296702233927,204.31938296538547,59.01078688954261,33.61999631582641,63.5170734450898,50.63632383760187,18.714945075046973,98.79871187448241,57.51129910796236,33.091991583566625,94.8920370542132,22.434362051359983,29.192581361427766,58.03764802202033,107.02486600170872,32.88097714827676,53.09535342182379,16.998615430839482,51.97646347636185,35.97291201077869,138.0673399658444,74.66035708214764,59.41291444537178,66.9275878013206,98.56335959242477,56.18370564660383,63.16408550024748,28.498236840001677,53.60796195487799,88.47003986240797,41.517810665569954,57.161850037663314,106.9757387583637,73.54379803804501,69.43219102784632,48.53450902493364,50.955193505515936,81.79502326817304,49.854009802924395,43.583193454668425,56.674784116391976,31.340340649802588,63.274696137979966,41.90404420323478,80.82837373769347,108.91689436820835,62.846018727843116,40.37911612702975,64.13623307850195,113.15532513470305,34.14154830402229,54.09832264637805,32.60517620585527,104.05788319651657,34.813180078326546,66.15730063735097,40.80151634479935,48.38247211497154,37.77086200349096,37.963360760127955,90.80523359366137,46.33339061877805,23.602935082968717
2019-04-29,55.3630295635691,110.20255853802212,147.15792309812545,51.996554114661926,89.04558068756515,52.698269471161325,71.60227625132836,47.28647271712449,61.88731221120226,50.38893325686428,58.773079881010275,69.51372038335104,74.89796158951715,100.009403377825,73.53181906917413,33.349985850291034,67.81040597672931,44.30969368867176,58.23468380163659,51.280931292474,68.67924531936072,54.920024230554226,41.696712599622174,58.532413220694856,73.21527725186363,53.021037929283864,40.47189706896497,46.393256586084824,45.00672084169803,54.80547965017892,84.64209187286987,44.953366460865624,17.95666207724931,56.1825496649393,51.414651054733454,22.387002986719715,81.08305541086439,50.734140794018074,176.97768178697208,56.02689439514557,36.89229145255258,86.84976323173929,37.32341142985828,35.53361995046833,61.190010128289,42.95472250922615,50.857075029929206,89.61083255536543,27.027488438203164,52.02474504181015,27.744480856577898,108.678139769729,42.59649122899325,39.466854339941136,44.541885997521845,54.5880494673289,45.388491486347476,131.86703092059156,43.650796885334266,71.12846919508172,64.7838052672099,95.30191392757885,49.57512859369031,43.74624657651656,46.86647328522622,80.70750136209432,102.59901618135927,44.49920688513043,60.202366666550944,105.77816184861908,64.84416042886075,64.89011745240958,52.399111338037464,52.401962186636965,88.05744887841395,44.521400865955584,71.05531759509215,53.35519256497437,45.379782593088855,56.34077387870717,44.44443938781178,76.2199327471718,123.27372008377331,64.52685579779234,34.059923032178695,96.06343753229505,101.05679763148501,92.5247016949309,65.64031597908883,56.376610183356284,94.69996144969507,27.64609989974672,86.82620796957023,33.974288305625684,45.34122570314077,37.72394014065959,43.11433681125183,95.90997408853892,29.69818367320499,25.776348169579663
2019-05-06,57.98719690928615,97.02942597555844,90.84308923685144,62.68394368945096,114.56797226904769,69.82994708586037,79.89371217750725,39.402116579690706,67.49146619139934,49.765180716201954,51.85055100826531,71.90347210706194,43.21250970703801,69.39404138815725,72.52159068293975,37.87366498560114,73.39565767726413,41.947912794171735,63.26162398203617,51.90974751995119,56.75603688983513,44.41670235540415,46.18666893838108,59.357979192110264,101.23042483715744,57.40603531992414,60.54140120977181,50.163511325737325,36.60450748717963,60.89420697862694,88.80131973728285,38.820856351747295,18.23214394509019,59.95268377968957,90.9901709667322,40.08535126768403,81.37384910566088,25.850689927169924,178.79455366205607,58.34534650808454,46.00934043400054,78.04593541115203,40.237694418272866,38.01973270075435,106.02254460458418,58.5145208234816,57.85997650270857,86.67034514303478,57.120631472941945,49.339187519696644,47.0864072936061,124.625418426507,37.05913510711993,45.68398921207336,50.13096395405565,50.920549709439875,63.25461672846694,139.2223400917768,50.73886305164465,77.24849755922642,93.01443709998802,95.55747055125973,64.02509347290159,48.34183099479446,56.37493643857197,69.81161495586151,101.42426959283077,47.405416447895185,44.8441885033146,100.23110835092858,73.18380411710714,81.33667811440638,61.02685050876289,58.16195415039601,110.20630408638479,74.6523579232593,54.47426212336664,35.24533817666708,44.077503107102025,58.97003933498783,49.81239692083789,78.75259599420647,113.81246352912464,74.46815786839025,36.76261242046483,111.55336288101452,114.07154144383436,23.657223437413176,58.250271515511244,41.43521660524923,73.31277331214555,18.292065946694912,95.18290716838423,31.209071708865288,51.20538310081578,54.38826655862209,43.28365709134839,95.26047240462805,29.943977328674308,28.54803337929502
2019-05-13,72.93225563687133,75.60121720928133,100.33772558560698,75.1448852085884,103.53153590039364,70.59984268698487,87.27537933589275,31.584383066750807,59.60117814289049,54.91166289095935,79.62973361226905,76.2534147285144,39.415096546404754,56.06951911663558,51.770437046184355,55.73420933918628,73.23523766429065,31.49245442544531,82.05956840787967,50.77226416634325,62.45275385958981,53.452971589897814,78.87728763461534,66.28267913483697,94.69692768237982,58.970933896866576,57.594235223812596,56.46049083402809,33.894026671062015,58.179537296514596,69.11008531050499,39.13365116847852,35.03683517768321,91.31487373714756,76.62143139451281,52.33391234792117,85.89370801672119,21.01904209468189,167.16210459234,56.69949099582831,56.68336599132085,65.94883351449053,53.1296314267597,46.4363751745511,64.41948883271259,69.57037908748855,55.70385707093024,97.31323207966427,26.280777063041352,57.4859926490559,67.78810567944835,110.85516783670296,49.021327654965994,74.63731725405034,72.45713290498874,41.96753573144979,44.02084268129971,127.51297151958508,54.152764446257926,62.22014208066907,69.37773546334519,91.61010798299141,76.35973293253628,38.133636966100006,65.51901687195243,67.11237951590677,120.06047021942169,51.21779437442314,57.46316974658163,106.31656481022188,65.41593786498544,63.71982932875789,60.96796424043267,58.60855521926321,78.94175691915147,51.02957231198643,69.00244938669803,46.02189861321091,40.75685614209322,75.0580048280384,52.319516405195806,88.49086880739367,117.14596446337823,76.07898593547671,70.31989492646207,98.8902084506786,108.11537617523493,65.9196304007341,64.76485425942677,55.03396912145014,57.319310055675885,26.96831430780615,88.76393641420724,29.96839053153928,50.878004837074776,52.23971781385515,46.237065473613455,85.3371089611595,50.64342563460487,44.194928607726276
2019-05-20,63.47360192911714,82.88644996086799,127.56587196040563,54.934116259297674,102.98444649362192,32.99942787536213,80.0861105576844,50.53569896052296,73.42803626729187,56.22701794496628,64.40624284609882,89.19136955237852,47.727307255625455,46.57968486733002,81.78295102760397,59.70077076004661,81.87403751227569,89.70811529515845,62.321584677167245,61.10121002867626,66.36898122542476,65.94604233009525,55.29555085158818,70.67736495280377,96.37943611317692,55.656287342601225,51.70252817889668,42.3643453053606,87.7515553604064,68.59823117863704,84.71688456800179,31.98499000969706,42.31468840733011,72.38978482017879,34.13787178702569,55.484398408322775,63.44731672692899,81.12187633074552,211.77170930191085,63.47541057258003,40.73575916337147,58.43718853898168,59.5334028149858,55.742782886484605,71.47585146553844,74.57068022431291,59.56949392611007,83.73462737880583,32.485349831184635,74.05131481971236,52.587815877556544,112.14751856105092,44.117341594564564,95.97825823956026,38.3807650548826,54.527541970416614,69.4864203660209,143.22643027327837,56.31431236561527,77.7688290751079,78.5139791147718,95.62423946539221,63.80039941593964,60.36755329046769,50.13158834964836,91.1933615234347,123.66630074548266,52.03850973947323,70.68508866832866,105.86889560823371,75.22920023704931,72.83046108451106,56.554857561833394,86.61335774934851,95.11335535737177,63.6115126236417,49.171517241922466,62.46591428909677,73.80637888797715,72.03282628423855,57.84638595656746,81.6322819647703,134.75115329031792,58.166747286068656,25.88944453345487,99.33912164518318,101.31232632369043,61.04096211130777,61.81967234338196,85.49774849991607,93.31194182573677,33.999676494184534,81.89120140879801,45.067180754011915,38.49995190790422,28.187871158026628,98.13253251251436,85.47232746045576,66.66270769366889,40.40266642506951
2019-05-27,74.3483349196813,113.27397213835302,118.81110084197846,57.26959715876606,113.13380044377588,70.21968680284206,86.70053750662079,28.10256211707881,71.94582694985411,60.1496494823053,85.93913909642237,88.93535201287537,57.12181196766063,93.87307096669167,68.01324375169294,47.63826380686614,67.84972228780764,71.15271283042941,80.44245867997033,52.52055683136508,67.25259240290812,52.23372161832885,50.824864369614076,63.92657184101272,89.99551289425926,61.01347725774046,39.18825482062746,52.66334326191699,34.644435973692694,58.21664158169471,71.22368941028245,43.020076769881676,32.57763067374499,90.44139107897864,97.68939077432395,39.025584512394985,88.85749044395584,66.94383175593802,152.43247850430862,67.90642164783635,66.6342753247726,69.05756545260019,54.945733940840476,19.438574759865073,62.307562598402214,70.74584261846462,78.33680920164423,87.73156367637795,42.31582906823264,61.061846942194435,66.54739150071026,118.9323062607971,41.76763555530057,87.09763398431484,32.95885923892129,59.563271324323104,72.55649606536926,141.04133879351426,54.38360778476339,92.146763074141,76.77210616113686,99.57697550215812,63.330392212261394,46.09860286171046,62.01161804131743,22.53171674727586,97.94949347967753,56.93131301912011,63.20300842147472,94.83004503179306,59.483303568514145,69.17293535490388,67.66951753889593,86.889649758989,83.6968690480765,60.66713064407099,62.15233073514069,53.83423942226783,49.37457845074709,73.89775195360474,49.07750330194715,84.9485700845176,130.02158944746415,78.38216144643077,57.130789504681026,77.50541694277409,113.8550412609719,70.5945566216012,51.69666789892659,47.221924083224316,107.49352923479307,25.356500001673513,63.460957611740405,46.54043873167771,76.0376100093957,46.29580368299616,55.67134692547539,93.05335780098335,60.190212057375895,44.247256725941455
2019-06-03,47.55216983499589,72.08111537957205,144.72280612744444,53.459831174171114,105.16730405400793,15.220371619754474,68.62772576175342,64.35420783619975,44.12633771608185,47.902322104769404,60.711668360848094,85.66784129586814,49.484291132900495,62.84999943326692,63.34966975849566,22.301934773545106,59.42073954205622,45.70106120562024,62.314315500542314,58.55748534824757,66.41794098756543,40.967968669013366,47.381991126150204,65.31974789388109,84.23307156670178,69.00032572364465,59.84824066942439,42.88492504795848,47.72670271062995,63.45739254405982,92.00058361313243,37.90397843087862,27.525405424506193,60.0434430203641,39.98662509623064,60.21772174272518,84.52749056195708,27.21497876864592,169.2487864739068,55.10665570347738,60.61471085347849,80.48051521297822,82.05230326743485,21.94429865172874,51.57449872602655,60.95193669126947,63.71360346978432,96.71818229373571,29.880235657329358,63.55983450657856,51.26580072241924,117.28782117430944,54.5225393887942,68.31535974415324,48.4028325601082,51.21639851538133,37.79989885376253,161.1641361533415,53.04096319583021,87.70807094698473,71.04561452953723,90.29966425490824,71.79603053365166,51.83190140173068,59.23125558442401,28.88744309895309,97.19422280936676,63.832998818519066,69.87606048273126,82.39501082041393,63.77047581070857,72.88364091361369,82.72830146074692,58.31260244510045,82.75520052255925,50.568974218566325,54.85273235826576,64.01762688783735,45.84143295943345,75.77559706638843,56.44573693070671,94.67975232680807,138.54908508386256,66.71924750454933,82.46497401099133,88.35427495817423,103.58741457350663,44.53009644843982,72.70938878397745,43.35535314694204,81.0459725715986,108.24804931753323,76.44336400013134,51.427803184728525,59.49919259059853,59.364526709958284,38.83712528913279,85.45194191422796,40.29547335734599,49.700086778524074
2019-06-10,74.59652697173206,66.12044421469864,159.24897599073523,71.29995911739104,107.71862338026041,65.33485673590661,79.12680953550287,64.3475913536969,56.868974936894205,43.31303436290217,62.369960090480745,77.77521486668424,49.66082079306716,80.7308381029269,67.79324179023028,41.12170682007189,70.94928162148402,108.2528211618367,61.29796822886958,52.549932310493276,83.98070310644775,50.08968025819149,67.99744783381699,74.27878811622699,93.84836817230658,53.80320678701101,54.17743447727343,58.11114143551297,32.54557136710038,62.15378025874126,66.60245175586597,38.566935281378925,45.45405179958337,67.46432610176142,35.62128210378278,64.68566345478546,86.92045524504347,32.00369853615816,182.30861683526692,61.93985596640832,51.553571620324824,78.9553701843892,85.70015313703024,34.77480354823718,50.16289998461093,85.87122046850989,50.67153033705889,91.06940994585081,24.071227638066958,105.18344245918335,54.668604304680436,112.98064599003678,58.06499356154233,76.36142866895173,25.66075267554268,53.91431084194775,90.36052738985231,137.81672338819493,52.01965454145871,87.91221029743137,71.45533030748128,92.25390755871756,58.83912774823105,44.383015840709035,73.66518730582384,49.21460640833294,91.3797417631925,73.06519224361548,64.7124455702305,117.9357079801376,61.6546150127042,75.08675990235247,72.14960102233549,70.61164925914926,121.04408860353584,60.81698424071722,62.0056198466505,73.3683492048995,52.06925504284894,74.76241577070365,53.69013176651308,90.48088670900856,133.0994943709965,81.86771773874345,30.589928779293032,98.7580286069909,94.41078483370899,68.07169722741003,83.57850874838512,61.56180511864014,114.04894855982424,67.81907589861443,74.53985274207864,55.734778524834574,63.945403782016676,43.66680047847321,45.875558523353526,98.1324508969241,48.38659357433508,34.78456018053139
2019-06-17,83.00852215087608,75.26506533782994,123.75416963185774,81.38141862499151,101.2135848339192,52.35391319678365,82.03751556378114,49.71424147163874,46.90072090506523,61.42483801343729,91.94198909132223,69.19918349443209,30.178914596888884,96.31646245681074,62.271626705062225,54.71447705265803,66.95027958176023,73.13835913126678,68.11426643447972,54.27082817562411,68.1734438552709,48.489797603647006,65.20809534005556,75.67658864570839,78.14675995656225,58.95392444275907,42.80286308746985,72.9458630325293,48.08067365417551,68.3075540846841,64.79426855208936,47.635473410423025,42.27105731424614,57.816115048393954,11.041744458270834,45.43923976320222,77.18482986889072,39.507170373756864,157.34925922076116,60.3893053059254,51.05117257391798,127.02682400774248,39.53852943799039,23.062201345626747,70.50171599488998,70.39958829520312,52.746113330050775,106.18369375882385,51.32194782468969,106.83358436626528,70.89325423001873,119.46754280327222,46.05559900118814,48.05875829819954,50.48298070699502,52.79432365787469,66.41112461610943,126.50284541199458,57.66468289959651,75.21479482358366,81.80306589006976,85.34150820126987,67.1586896269639,60.03549463914722,49.33389410107718,83.76843315922895,126.16558168363329,54.935094834940465,57.39013562240204,93.38333248712792,66.45921591051285,73.22666193146145,50.877829638575065,65.06702178650302,88.28674379500319,47.86327316450393,45.88103601701814,59.94910107164607,50.357408860162494,68.29510745466203,55.04589029614522,84.66011926890606,126.97281704133027,59.55194541325449,85.61335467862136,137.55345196321406,106.67892310270041,74.93444642029904,72.8460786147777,63.67625772444911,58.206957120672534,44.46829328089353,81.60760087480948,54.92728470171331,82.80209935957838,39.55160828460174,44.93554589643495,90.64451590316864,57.37827320777811,52.3742205509209
2019-06-24,56.773397619236356,49.708864028633954,145.1272599318859,76.05400402175172,94.35318831435913,52.901357470206,82.13020727816837,56.49106107409629,48.78415210926194,50.56753068204733,97.01620266919201,64.34075276145877,36.74143714868856,72.78979535266919,69.64368745546902,47.31849158406431,62.62866965730877,71.23858597728491,54.86636607446143,65.80533721469824,79.19659151123331,45.00915827655493,47.83746220455756,73.43994243259073,83.14767407568192,48.17592879518814,43.505912116652006,76.44839676519982,54.899309739025995,56.66961966645216,66.28833858212559,55.86692921278661,39.60426377181451,76.06505494445058,7.771943501666676,38.1411261533549,99.92720798113906,34.68972724312335,117.63158616298016,63.95625125532619,47.904530935541715,109.69014777815191,45.06378108164635,46.306903893201465,46.222786708331185,41.79118950666874,26.942079450654937,87.41067017507565,62.35051376366918,72.03997154210676,59.83795542748146,113.6047167711074,57.61891094104184,54.086320387623815,75.8310227682137,52.77966773515757,50.637345419413435,129.69322227497378,50.95503061187423,60.67745187291617,83.45949396224086,88.38679915410715,52.79126796628436,73.3247520908112,60.3933546491428,56.50777144283668,94.40095389616181,46.90085750812066,58.95422780177229,100.79342399531929,70.09210735284549,83.94966832995296,66.88181078460245,65.48182615813258,90.3474976123777,48.20198296185096,57.853835859534904,54.74150097309434,62.162848065614654,57.62327402605957,55.0101785122416,106.51704983092888,125.622510155864,69.6735966784723,73.19907303733727,58.96230506023174,104.95731464411243,92.00780842792723,64.50449222602327,53.93087723634256,86.92555611357874,48.55883584756374,72.59096719433812,51.2792854993009,46.475620215624396,60.99087348525438,53.10968531490622,97.3150340234572,59.603250756931665,63.1990622864185
